#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,Stopped,End of File
10815,05-22-2024 18:40:50,14.03,64.10,7.36,,,
10816,05-22-2024 18:50:50,13.60,66.30,7.45,,,
10817,05-22-2024 19:00:50,13.30,67.42,7.40,,,
10818,05-22-2024 19:10:50,13.07,67.05,7.11,,,
10819,05-22-2024 19:20:50,12.89,68.26,7.20,,,
10820,05-22-2024 19:30:50,12.73,69.42,7.29,,,
10821,05-22-2024 19:40:50,12.72,68.89,7.16,,,
10822,05-22-2024 19:50:50,12.59,68.42,6.94,,,
10823,05-22-2024 20:00:50,12.51,67.84,6.75,,,
10824,05-22-2024 20:10:50,12.40,68.04,6.68,,,
10825,05-22-2024 20:20:50,12.22,69.19,6.76,,,
10826,05-22-2024 20:30:50,12.01,71.10,6.95,,,
10827,05-22-2024 20:40:50,11.68,72.81,6.97,,,
10828,05-22-2024 20:50:50,11.18,74.57,6.85,,,
10829,05-22-2024 21:00:50,10.69,76.30,6.70,,,
10830,05-22-2024 21:10:50,10.44,76.76,6.55,,,
10831,05-22-2024 21:20:50,10.14,78.54,6.59,,,
10832,05-22-2024 21:30:50,9.93,79.00,6.47,,,
10833,05-22-2024 21:40:50,9.97,78.64,6.44,,,
10834,05-22-2024 21:50:50,10.36,77.48,6.60,,,
10835,05-22-2024 22:00:50,10.30,77.49,6.55,,,
10836,05-22-2024 22:10:50,10.31,77.82,6.62,,,
10837,05-22-2024 22:20:50,10.23,77.79,6.54,,,
10838,05-22-2024 22:30:50,9.82,79.73,6.50,,,
10839,05-22-2024 22:40:50,9.59,79.60,6.24,,,
10840,05-22-2024 22:50:50,9.36,80.81,6.24,,,
10841,05-22-2024 23:00:50,9.16,81.11,6.10,,,
10842,05-22-2024 23:10:50,8.89,81.66,5.93,,,
10843,05-22-2024 23:20:50,8.67,82.44,5.86,,,
10844,05-22-2024 23:30:50,9.01,82.15,6.14,,,
10845,05-22-2024 23:40:50,9.24,81.22,6.20,,,
10846,05-22-2024 23:50:50,9.01,81.63,6.04,,,
10847,05-23-2024 00:00:50,8.86,83.15,6.16,,,
10848,05-23-2024 00:10:50,9.14,83.81,6.55,,,
10849,05-23-2024 00:20:50,9.34,84.16,6.81,,,
10850,05-23-2024 00:30:50,9.39,84.14,6.86,,,
10851,05-23-2024 00:40:50,9.33,84.38,6.84,,,
10852,05-23-2024 00:50:50,9.36,84.46,6.88,,,
10853,05-23-2024 01:00:50,9.42,83.84,6.84,,,
10854,05-23-2024 01:10:50,9.42,83.49,6.78,,,
10855,05-23-2024 01:20:50,9.25,84.52,6.79,,,
10856,05-23-2024 01:30:50,9.23,85.35,6.91,,,
10857,05-23-2024 01:40:50,9.46,85.42,7.14,,,
10858,05-23-2024 01:50:50,9.34,85.26,7.00,,,
10859,05-23-2024 02:00:50,9.21,85.00,6.83,,,
10860,05-23-2024 02:10:50,9.31,83.82,6.72,,,
10861,05-23-2024 02:20:50,9.42,83.37,6.76,,,
10862,05-23-2024 02:30:50,9.45,82.74,6.67,,,
10863,05-23-2024 02:40:50,9.50,82.48,6.68,,,
10864,05-23-2024 02:50:50,9.34,82.77,6.57,,,
10865,05-23-2024 03:00:50,9.31,82.97,6.57,,,
10866,05-23-2024 03:10:50,9.07,83.54,6.44,,,
10867,05-23-2024 03:20:50,9.08,83.84,6.50,,,
10868,05-23-2024 03:30:50,9.18,83.51,6.54,,,
10869,05-23-2024 03:40:50,9.45,82.21,6.58,,,
10870,05-23-2024 03:50:50,9.69,81.02,6.60,,,
10871,05-23-2024 04:00:50,9.74,80.95,6.63,,,
10872,05-23-2024 04:10:50,9.54,82.31,6.69,,,
10873,05-23-2024 04:20:50,9.17,83.09,6.46,,,
10874,05-23-2024 04:30:50,9.01,83.64,6.39,,,
10875,05-23-2024 04:40:50,8.91,84.44,6.44,,,
10876,05-23-2024 04:50:50,9.10,83.44,6.45,,,
10877,05-23-2024 05:00:50,9.07,83.89,6.50,,,
10878,05-23-2024 05:10:50,8.76,84.74,6.34,,,
10879,05-23-2024 05:20:50,8.67,84.89,6.28,,,
10880,05-23-2024 05:30:50,8.61,85.30,6.29,,,
10881,05-23-2024 05:40:50,8.71,85.15,6.36,,,
10882,05-23-2024 05:50:50,8.87,84.72,6.44,,,
10883,05-23-2024 06:00:50,9.11,84.41,6.63,,,
10884,05-23-2024 06:10:50,9.26,83.56,6.63,,,
10885,05-23-2024 06:20:50,9.42,82.83,6.66,,,
10886,05-23-2024 06:30:50,9.65,82.25,6.78,,,
10887,05-23-2024 06:40:50,9.81,81.98,6.89,,,
10888,05-23-2024 06:50:50,9.91,82.08,7.00,,,
10889,05-23-2024 07:00:50,10.15,82.08,7.24,,,
10890,05-23-2024 07:10:50,11.28,80.81,8.12,,,
10891,05-23-2024 07:20:50,13.38,73.54,8.77,,,
10892,05-23-2024 07:30:50,13.54,72.28,8.67,,,
10893,05-23-2024 07:40:50,14.38,69.69,8.93,,,
10894,05-23-2024 07:50:50,14.44,68.04,8.64,,,
10895,05-23-2024 08:00:50,14.78,69.38,9.24,,,
10896,05-23-2024 08:10:50,15.13,67.87,9.25,,,
10897,05-23-2024 08:20:50,14.91,66.92,8.83,,,
10898,05-23-2024 08:30:50,16.36,65.66,9.94,,,
10899,05-23-2024 08:40:50,14.43,69.10,8.85,,,
10900,05-23-2024 08:50:50,14.88,67.12,8.85,,,
10901,05-23-2024 09:00:50,14.98,65.26,8.53,,,
10902,05-23-2024 09:10:50,15.18,64.86,8.63,,,
10903,05-23-2024 09:20:50,15.27,66.02,8.98,,,
10904,05-23-2024 09:30:50,14.38,67.83,8.53,,,
10905,05-23-2024 09:40:50,15.29,69.06,9.67,,,
10906,05-23-2024 09:50:50,14.58,67.95,8.75,,,
10907,05-23-2024 10:00:50,14.27,70.13,8.92,,,
10908,05-23-2024 10:10:50,15.37,66.40,9.15,,,
10909,05-23-2024 10:20:50,15.78,64.03,9.01,,,
10910,05-23-2024 10:30:50,16.18,67.87,10.26,,,
10911,05-23-2024 10:40:50,16.32,65.47,9.85,,,
10912,05-23-2024 10:50:50,16.26,64.26,9.51,,,
10913,05-23-2024 11:00:50,15.99,70.55,10.65,,,
10914,05-23-2024 11:10:50,16.13,66.07,9.80,,,
10915,05-23-2024 11:20:50,16.02,64.46,9.34,,,
10916,05-23-2024 11:30:50,15.81,70.01,10.36,,,
10917,05-23-2024 11:40:50,15.87,64.70,9.25,,,
10918,05-23-2024 11:50:50,16.40,66.26,10.10,,,
10919,05-23-2024 12:00:50,16.54,62.00,9.25,,,
10920,05-23-2024 12:10:50,16.59,65.09,10.02,,,
10921,05-23-2024 12:20:50,16.44,64.94,9.84,,,
10922,05-23-2024 12:30:50,16.79,66.26,10.48,,,
10923,05-23-2024 12:40:50,16.70,63.67,9.79,,,
10924,05-23-2024 12:50:50,16.74,67.83,10.78,,,
10925,05-23-2024 13:00:50,17.03,66.57,10.78,,,
10926,05-23-2024 13:10:50,17.24,64.19,10.43,,,
10927,05-23-2024 13:20:50,17.45,63.94,10.57,,,
10928,05-23-2024 13:30:50,17.63,62.29,10.35,,,
10929,05-23-2024 13:40:50,17.94,60.79,10.28,,,
10930,05-23-2024 13:50:50,18.13,61.20,10.56,,,
10931,05-23-2024 14:00:50,18.49,61.62,11.00,,,
10932,05-23-2024 14:10:50,19.16,56.49,10.32,,,
10933,05-23-2024 14:20:50,20.77,53.98,11.14,,,
10934,05-23-2024 14:30:50,24.11,44.77,11.37,,,
10935,05-23-2024 14:40:50,27.30,40.69,12.80,,,
10936,05-23-2024 14:50:50,28.46,35.83,11.89,,,
10937,05-23-2024 15:00:50,30.62,34.80,13.34,,,
10938,05-23-2024 15:10:50,30.53,35.33,13.50,,,
10939,05-23-2024 15:20:50,30.55,32.50,12.24,,,
10940,05-23-2024 15:30:50,30.97,33.35,12.99,,,
10941,05-23-2024 15:40:50,30.64,32.94,12.51,,,
10942,05-23-2024 15:50:50,30.52,30.67,11.33,,,
10943,05-23-2024 16:00:50,30.06,31.96,11.56,,,
10944,05-23-2024 16:10:50,29.38,34.04,11.92,,,
10945,05-23-2024 16:20:50,28.79,33.16,11.01,,,
10946,05-23-2024 16:30:50,26.87,35.75,10.46,,,
10947,05-23-2024 16:40:50,26.21,36.27,10.09,,,
10948,05-23-2024 16:50:50,23.88,37.65,8.58,,,
10949,05-23-2024 17:00:50,22.92,42.90,9.66,,,
10950,05-23-2024 17:10:50,21.73,43.54,8.80,,,
10951,05-23-2024 17:20:50,23.99,41.33,10.07,,,
10952,05-23-2024 17:30:50,25.50,40.18,11.00,,,
10953,05-23-2024 17:40:50,22.83,42.35,9.39,,,
10954,05-23-2024 17:50:50,19.14,52.20,9.13,,,
10955,05-23-2024 18:00:50,17.46,56.25,8.67,,,
10956,05-23-2024 18:10:50,16.41,61.12,8.91,,,
10957,05-23-2024 18:20:50,15.76,63.37,8.84,,,
10958,05-23-2024 18:30:50,15.78,62.27,8.60,,,
10959,05-23-2024 18:40:50,15.62,63.74,8.79,,,
10960,05-23-2024 18:50:50,15.31,61.73,8.03,,,
10961,05-23-2024 19:00:50,14.88,64.79,8.33,,,
10962,05-23-2024 19:10:50,14.52,65.03,8.04,,,
10963,05-23-2024 19:20:50,14.19,65.31,7.79,,,
10964,05-23-2024 19:30:50,13.90,66.86,7.86,,,
10965,05-23-2024 19:40:50,13.67,67.40,7.76,,,
10966,05-23-2024 19:50:50,13.52,67.69,7.68,,,
10967,05-23-2024 20:00:50,13.36,68.10,7.61,,,
10968,05-23-2024 20:10:50,13.25,68.19,7.53,,,
10969,05-23-2024 20:20:50,13.23,69.03,7.69,,,
10970,05-23-2024 20:30:50,13.19,69.26,7.70,,,
10971,05-23-2024 20:40:50,13.17,68.51,7.52,,,
10972,05-23-2024 20:50:50,13.11,68.62,7.49,,,
10973,05-23-2024 21:00:50,12.94,69.74,7.56,,,
10974,05-23-2024 21:10:50,12.90,69.37,7.44,,,
10975,05-23-2024 21:20:50,12.82,71.43,7.80,,,
10976,05-23-2024 21:30:50,12.72,70.01,7.40,,,
10977,05-23-2024 21:40:50,12.61,70.27,7.35,,,
10978,05-23-2024 21:50:50,12.61,70.10,7.32,,,
10979,05-23-2024 22:00:50,12.51,70.39,7.28,,,
10980,05-23-2024 22:10:50,12.50,70.51,7.30,,,
10981,05-23-2024 22:20:50,12.44,70.26,7.19,,,
10982,05-23-2024 22:30:50,12.50,70.17,7.23,,,
10983,05-23-2024 22:40:50,12.53,69.94,7.21,,,
10984,05-23-2024 22:50:50,12.43,70.23,7.17,,,
10985,05-23-2024 23:00:50,12.34,70.36,7.11,,,
10986,05-23-2024 23:10:50,12.28,71.30,7.25,,,
10987,05-23-2024 23:20:50,12.21,71.50,7.23,,,
10988,05-23-2024 23:30:50,12.22,71.78,7.29,,,
10989,05-23-2024 23:40:50,12.21,71.27,7.18,,,
10990,05-23-2024 23:50:50,12.13,71.17,7.08,,,
10991,05-24-2024 00:00:50,12.04,72.43,7.25,,,
10992,05-24-2024 00:10:50,11.98,72.69,7.24,,,
10993,05-24-2024 00:20:50,11.99,72.42,7.19,,,
10994,05-24-2024 00:30:50,11.88,74.65,7.53,,,
10995,05-24-2024 00:40:50,11.66,76.51,7.68,,,
10996,05-24-2024 00:50:50,11.51,75.70,7.38,,,
10997,05-24-2024 01:00:50,11.42,75.43,7.24,,,
10998,05-24-2024 01:10:50,11.32,75.64,7.19,,,
10999,05-24-2024 01:20:50,11.15,76.72,7.23,,,
11000,05-24-2024 01:30:50,11.02,77.22,7.20,,,
11001,05-24-2024 01:40:50,10.79,78.31,7.17,,,
11002,05-24-2024 01:50:50,10.87,77.08,7.03,,,
11003,05-24-2024 02:00:50,10.90,77.61,7.16,,,
11004,05-24-2024 02:10:50,11.01,76.23,7.00,,,
11005,05-24-2024 02:20:50,11.11,75.86,7.02,,,
11006,05-24-2024 02:30:50,11.04,76.52,7.09,,,
11007,05-24-2024 02:40:50,10.97,76.65,7.04,,,
11008,05-24-2024 02:50:50,10.88,77.02,7.03,,,
11009,05-24-2024 03:00:50,10.80,77.23,6.98,,,
11010,05-24-2024 03:10:50,10.74,77.96,7.07,,,
11011,05-24-2024 03:20:50,10.73,78.26,7.11,,,
11012,05-24-2024 03:30:50,10.68,78.57,7.12,,,
11013,05-24-2024 03:40:50,10.64,78.60,7.08,,,
11014,05-24-2024 03:50:50,10.66,78.58,7.10,,,
11015,05-24-2024 04:00:50,10.67,77.77,6.96,,,
11016,05-24-2024 04:10:50,10.64,77.98,6.97,,,
11017,05-24-2024 04:20:50,10.54,78.14,6.90,,,
11018,05-24-2024 04:30:50,10.53,77.75,6.82,,,
11019,05-24-2024 04:40:50,10.49,78.18,6.86,,,
11020,05-24-2024 04:50:50,10.45,78.68,6.92,,,
11021,05-24-2024 05:00:50,10.42,79.11,6.97,,,
11022,05-24-2024 05:10:50,10.41,78.88,6.92,,,
11023,05-24-2024 05:20:50,10.39,78.70,6.86,,,
11024,05-24-2024 05:30:50,10.37,78.62,6.83,,,
11025,05-24-2024 05:40:50,10.37,78.70,6.84,,,
11026,05-24-2024 05:50:50,10.34,78.64,6.80,,,
11027,05-24-2024 06:00:50,10.36,78.50,6.79,,,
11028,05-24-2024 06:10:50,10.36,78.40,6.77,,,
11029,05-24-2024 06:20:50,10.42,79.16,6.98,,,
11030,05-24-2024 06:30:50,10.38,78.65,6.84,,,
11031,05-24-2024 06:40:50,10.46,78.11,6.82,,,
11032,05-24-2024 06:50:50,10.56,77.82,6.86,,,
11033,05-24-2024 07:00:50,10.66,79.44,7.26,,,
11034,05-24-2024 07:10:50,10.63,80.11,7.35,,,
11035,05-24-2024 07:20:50,10.64,81.81,7.67,,,
11036,05-24-2024 07:30:50,10.56,82.41,7.70,,,
11037,05-24-2024 07:40:50,10.51,81.83,7.55,,,
11038,05-24-2024 07:50:50,10.55,82.57,7.72,,,
11039,05-24-2024 08:00:50,10.69,83.22,7.97,,,
11040,05-24-2024 08:10:50,11.17,82.80,8.37,,,
11041,05-24-2024 08:20:50,11.30,80.42,8.07,,,
11042,05-24-2024 08:30:50,11.54,81.09,8.42,,,
11043,05-24-2024 08:40:50,11.92,80.02,8.60,,,
11044,05-24-2024 08:50:50,12.28,80.53,9.04,,,
11045,05-24-2024 09:00:50,12.37,77.82,8.63,,,
11046,05-24-2024 09:10:50,12.22,76.17,8.16,,,
11047,05-24-2024 09:20:50,11.99,78.46,8.37,,,
11048,05-24-2024 09:30:50,11.97,79.20,8.49,,,
11049,05-24-2024 09:40:50,11.84,80.53,8.61,,,
11050,05-24-2024 09:50:50,11.42,81.10,8.30,,,
11051,05-24-2024 10:00:50,11.32,86.20,9.11,,,
11052,05-24-2024 10:10:50,11.56,86.83,9.45,,,
11053,05-24-2024 10:20:50,11.91,85.44,9.56,,,
11054,05-24-2024 10:30:50,12.08,83.79,9.44,,,
11055,05-24-2024 10:40:50,12.03,84.66,9.54,,,
11056,05-24-2024 10:50:50,12.11,85.02,9.68,,,
11057,05-24-2024 11:00:50,12.00,84.06,9.40,,,
11058,05-24-2024 11:10:50,12.35,84.49,9.83,,,
11059,05-24-2024 11:20:50,12.40,82.27,9.47,,,
11060,05-24-2024 11:30:50,12.43,82.61,9.56,,,
11061,05-24-2024 11:40:50,12.62,82.20,9.68,,,
11062,05-24-2024 11:50:50,12.50,81.56,9.45,,,
11063,05-24-2024 12:00:50,12.16,83.60,9.48,,,
11064,05-24-2024 12:10:50,12.29,82.52,9.41,,,
11065,05-24-2024 12:20:50,12.26,84.11,9.66,,,
11066,05-24-2024 12:30:50,11.99,84.48,9.47,,,
11067,05-24-2024 12:40:50,12.37,85.05,9.95,,,
11068,05-24-2024 12:50:50,12.78,83.67,10.10,,,
11069,05-24-2024 13:00:50,12.43,87.38,10.40,,,
11070,05-24-2024 13:10:50,12.66,89.37,10.97,,,
11071,05-24-2024 13:20:50,13.29,86.74,11.14,,,
11072,05-24-2024 13:30:50,12.72,85.93,10.44,,,
11073,05-24-2024 13:40:50,12.71,83.04,9.91,,,
11074,05-24-2024 13:50:50,13.01,80.18,9.68,,,
11075,05-24-2024 14:00:50,12.66,81.43,9.58,,,
11076,05-24-2024 14:10:50,12.51,80.64,9.29,,,
11077,05-24-2024 14:20:50,12.90,82.95,10.09,,,
11078,05-24-2024 14:30:50,14.45,77.09,10.50,,,
11079,05-24-2024 14:40:50,14.97,74.11,10.41,,,
11080,05-24-2024 14:50:50,14.91,72.22,9.96,,,
11081,05-24-2024 15:00:50,14.12,77.04,10.17,,,
11082,05-24-2024 15:10:50,14.00,76.47,9.95,,,
11083,05-24-2024 15:20:50,13.35,79.08,9.81,,,
11084,05-24-2024 15:30:50,12.61,80.03,9.27,,,
11085,05-24-2024 15:40:50,12.15,81.40,9.07,,,
11086,05-24-2024 15:50:50,11.93,81.90,8.95,,,
11087,05-24-2024 16:00:50,11.83,81.33,8.74,,,
11088,05-24-2024 16:10:50,12.21,81.23,9.10,,,
11089,05-24-2024 16:20:50,12.44,81.39,9.35,,,
11090,05-24-2024 16:30:50,12.51,83.52,9.81,,,
11091,05-24-2024 16:40:50,12.31,82.72,9.47,,,
11092,05-24-2024 16:50:50,11.89,84.03,9.29,,,
11093,05-24-2024 17:00:50,11.75,84.43,9.23,,,
11094,05-24-2024 17:10:50,11.75,84.22,9.19,,,
11095,05-24-2024 17:20:50,11.90,83.94,9.29,,,
11096,05-24-2024 17:30:50,11.68,85.66,9.37,,,
11097,05-24-2024 17:40:50,11.92,85.36,9.56,,,
11098,05-24-2024 17:50:50,12.08,83.71,9.43,,,
11099,05-24-2024 18:00:50,11.75,85.48,9.41,,,
11100,05-24-2024 18:10:50,11.69,85.81,9.40,,,
11101,05-24-2024 18:20:50,12.03,85.17,9.63,,,
11102,05-24-2024 18:30:50,12.51,84.19,9.93,,,
11103,05-24-2024 18:40:50,12.36,83.46,9.65,,,
11104,05-24-2024 18:50:50,12.01,84.31,9.46,,,
11105,05-24-2024 19:00:50,11.64,85.66,9.33,,,
11106,05-24-2024 19:10:50,11.45,85.94,9.19,,,
11107,05-24-2024 19:20:50,11.27,86.77,9.16,,,
11108,05-24-2024 19:30:50,11.08,86.44,8.91,,,
11109,05-24-2024 19:40:50,11.01,87.41,9.01,,,
11110,05-24-2024 19:50:50,10.90,87.37,8.90,,,
11111,05-24-2024 20:00:50,10.83,87.58,8.86,,,
11112,05-24-2024 20:10:50,10.75,87.47,8.77,,,
11113,05-24-2024 20:20:50,10.68,88.30,8.84,,,
11114,05-24-2024 20:30:50,10.67,88.20,8.81,,,
11115,05-24-2024 20:40:50,10.65,88.26,8.80,,,
11116,05-24-2024 20:50:50,10.66,88.42,8.84,,,
11117,05-24-2024 21:00:50,10.60,88.47,8.79,,,
11118,05-24-2024 21:10:50,10.58,88.53,8.78,,,
11119,05-24-2024 21:20:50,10.50,88.10,8.62,,,
11120,05-24-2024 21:30:50,10.40,88.50,8.59,,,
11121,05-24-2024 21:40:50,10.34,88.99,8.61,,,
11122,05-24-2024 21:50:50,10.33,89.45,8.68,,,
11123,05-24-2024 22:00:50,10.33,89.43,8.67,,,
11124,05-24-2024 22:10:50,10.21,89.43,8.56,,,
11125,05-24-2024 22:20:50,10.14,89.04,8.43,,,
11126,05-24-2024 22:30:50,10.07,89.06,8.36,,,
11127,05-24-2024 22:40:50,10.06,89.58,8.43,,,
11128,05-24-2024 22:50:50,10.08,89.88,8.50,,,
11129,05-24-2024 23:00:50,10.07,90.22,8.55,,,
11130,05-24-2024 23:10:50,10.07,90.33,8.57,,,
11131,05-24-2024 23:20:50,10.12,90.36,8.63,,,
11132,05-24-2024 23:30:50,10.19,90.56,8.72,,,
11133,05-24-2024 23:40:50,10.15,90.34,8.65,,,
11134,05-24-2024 23:50:50,10.16,90.44,8.68,,,
11135,05-25-2024 00:00:50,10.20,90.41,8.71,,,
11136,05-25-2024 00:10:50,10.20,90.47,8.72,,,
11137,05-25-2024 00:20:50,10.21,90.43,8.72,,,
11138,05-25-2024 00:30:50,10.20,90.68,8.75,,,
11139,05-25-2024 00:40:50,10.23,90.27,8.72,,,
11140,05-25-2024 00:50:50,10.21,90.06,8.66,,,
11141,05-25-2024 01:00:50,10.24,90.54,8.77,,,
11142,05-25-2024 01:10:50,10.25,90.27,8.74,,,
11143,05-25-2024 01:20:50,10.24,90.36,8.74,,,
11144,05-25-2024 01:30:50,10.23,90.91,8.82,,,
11145,05-25-2024 01:40:50,10.23,90.54,8.76,,,
11146,05-25-2024 01:50:50,10.26,90.86,8.84,,,
11147,05-25-2024 02:00:50,10.19,90.71,8.75,,,
11148,05-25-2024 02:10:50,10.13,90.62,8.68,,,
11149,05-25-2024 02:20:50,10.15,91.06,8.77,,,
11150,05-25-2024 02:30:50,10.10,91.14,8.73,,,
11151,05-25-2024 02:40:50,10.04,91.25,8.69,,,
11152,05-25-2024 02:50:50,10.01,91.03,8.63,,,
11153,05-25-2024 03:00:50,10.07,91.02,8.68,,,
11154,05-25-2024 03:10:50,10.01,90.31,8.51,,,
11155,05-25-2024 03:20:50,10.00,89.92,8.44,,,
11156,05-25-2024 03:30:50,9.88,88.68,8.11,,,
11157,05-25-2024 03:40:50,9.84,89.20,8.16,,,
11158,05-25-2024 03:50:50,9.76,89.10,8.06,,,
11159,05-25-2024 04:00:50,9.75,89.07,8.04,,,
11160,05-25-2024 04:10:50,9.68,88.54,7.89,,,
11161,05-25-2024 04:20:50,9.59,88.00,7.71,,,
11162,05-25-2024 04:30:50,9.51,87.45,7.54,,,
11163,05-25-2024 04:40:50,9.42,87.52,7.47,,,
11164,05-25-2024 04:50:50,9.33,86.87,7.26,,,
11165,05-25-2024 05:00:50,9.11,87.29,7.12,,,
11166,05-25-2024 05:10:50,9.01,86.35,6.86,,,
11167,05-25-2024 05:20:50,8.97,86.93,6.92,,,
11168,05-25-2024 05:30:50,9.03,87.22,7.03,,,
11169,05-25-2024 05:40:50,8.98,87.07,6.96,,,
11170,05-25-2024 05:50:50,9.02,86.50,6.89,,,
11171,05-25-2024 06:00:50,9.05,86.77,6.97,,,
11172,05-25-2024 06:10:50,9.07,86.78,6.99,,,
11173,05-25-2024 06:20:50,9.12,86.42,6.99,,,
11174,05-25-2024 06:30:50,9.22,87.24,7.22,,,
11175,05-25-2024 06:40:50,9.37,86.06,7.17,,,
11176,05-25-2024 06:50:50,9.37,86.46,7.24,,,
11177,05-25-2024 07:00:50,9.53,84.85,7.12,,,
11178,05-25-2024 07:10:50,9.67,85.39,7.35,,,
11179,05-25-2024 07:20:50,9.89,83.95,7.31,,,
11180,05-25-2024 07:30:50,10.07,84.09,7.51,,,
11181,05-25-2024 07:40:50,10.12,83.55,7.47,,,
11182,05-25-2024 07:50:50,9.99,83.26,7.30,,,
11183,05-25-2024 08:00:50,10.24,83.07,7.50,,,
11184,05-25-2024 08:10:50,10.68,80.69,7.51,,,
11185,05-25-2024 08:20:50,11.33,78.29,7.70,,,
11186,05-25-2024 08:30:50,11.99,74.62,7.63,,,
11187,05-25-2024 08:40:50,11.77,76.46,7.78,,,
11188,05-25-2024 08:50:50,11.53,75.75,7.41,,,
11189,05-25-2024 09:00:50,11.47,76.72,7.54,,,
11190,05-25-2024 09:10:50,11.34,75.47,7.18,,,
11191,05-25-2024 09:20:50,11.47,76.92,7.58,,,
11192,05-25-2024 09:30:50,12.64,72.98,7.94,,,
11193,05-25-2024 09:40:50,12.86,71.28,7.80,,,
11194,05-25-2024 09:50:50,12.93,72.54,8.13,,,
11195,05-25-2024 10:00:50,12.60,73.72,8.05,,,
11196,05-25-2024 10:10:50,12.61,71.56,7.62,,,
11197,05-25-2024 10:20:50,13.96,68.80,8.34,,,
11198,05-25-2024 10:30:50,14.86,66.07,8.60,,,
11199,05-25-2024 10:40:50,16.28,62.66,9.16,,,
11200,05-25-2024 10:50:50,17.26,57.66,8.86,,,
11201,05-25-2024 11:00:50,17.21,56.61,8.53,,,
11202,05-25-2024 11:10:50,17.58,55.54,8.59,,,
11203,05-25-2024 11:20:50,16.89,56.17,8.12,,,
11204,05-25-2024 11:30:50,16.32,55.72,7.47,,,
11205,05-25-2024 11:40:50,15.74,57.02,7.26,,,
11206,05-25-2024 11:50:50,15.67,58.58,7.59,,,
11207,05-25-2024 12:00:50,16.08,56.05,7.34,,,
11208,05-25-2024 12:10:50,16.39,55.08,7.36,,,
11209,05-25-2024 12:20:50,17.72,52.29,7.83,,,
11210,05-25-2024 12:30:50,20.14,49.01,9.11,,,
11211,05-25-2024 12:40:50,18.49,52.55,8.62,,,
11212,05-25-2024 12:50:50,18.29,53.86,8.80,,,
11213,05-25-2024 13:00:50,20.12,49.74,9.31,,,
11214,05-25-2024 13:10:50,19.56,50.19,8.93,,,
11215,05-25-2024 13:20:50,18.72,51.54,8.55,,,
11216,05-25-2024 13:30:50,18.06,51.70,7.98,,,
11217,05-25-2024 13:40:50,18.20,51.53,8.06,,,
11218,05-25-2024 13:50:50,18.42,50.58,8.00,,,
11219,05-25-2024 14:00:50,20.19,47.66,8.74,,,
11220,05-25-2024 14:10:50,20.77,45.98,8.74,,,
11221,05-25-2024 14:20:50,22.02,43.28,8.97,,,
11222,05-25-2024 14:30:50,21.00,44.98,8.62,,,
11223,05-25-2024 14:40:50,22.91,40.40,8.76,,,
11224,05-25-2024 14:50:50,25.88,34.29,8.96,,,
11225,05-25-2024 15:00:50,23.46,37.49,8.15,,,
11226,05-25-2024 15:10:50,18.82,47.14,7.33,,,
11227,05-25-2024 15:20:50,19.30,45.45,7.24,,,
11228,05-25-2024 15:30:50,21.93,42.40,8.59,,,
11229,05-25-2024 15:40:50,23.66,38.50,8.71,,,
11230,05-25-2024 15:50:50,24.40,37.95,9.16,,,
11231,05-25-2024 16:00:50,25.96,35.25,9.45,,,
11232,05-25-2024 16:10:50,27.44,32.59,9.57,,,
11233,05-25-2024 16:20:50,27.29,33.99,10.07,,,
11234,05-25-2024 16:30:50,25.06,34.61,8.38,,,
11235,05-25-2024 16:40:50,24.08,38.62,9.13,,,
11236,05-25-2024 16:50:50,21.95,39.34,7.51,,,
11237,05-25-2024 17:00:50,18.94,44.47,6.59,,,
11238,05-25-2024 17:10:50,18.76,48.03,7.54,,,
11239,05-25-2024 17:20:50,19.50,46.15,7.63,,,
11240,05-25-2024 17:30:50,18.33,47.99,7.14,,,
11241,05-25-2024 17:40:50,17.72,50.81,7.41,,,
11242,05-25-2024 17:50:50,16.55,51.68,6.58,,,
11243,05-25-2024 18:00:50,17.45,51.49,7.36,,,
11244,05-25-2024 18:10:50,17.30,52.84,7.60,,,
11245,05-25-2024 18:20:50,16.61,55.75,7.75,,,
11246,05-25-2024 18:30:50,16.30,56.09,7.54,,,
11247,05-25-2024 18:40:50,16.59,55.02,7.53,,,
11248,05-25-2024 18:50:50,16.00,55.13,7.01,,,
11249,05-25-2024 19:00:50,15.73,56.08,7.01,,,
11250,05-25-2024 19:10:50,15.38,60.70,7.84,,,
11251,05-25-2024 19:20:50,14.82,60.55,7.28,,,
11252,05-25-2024 19:30:50,14.40,60.79,6.94,,,
11253,05-25-2024 19:40:50,14.17,61.80,6.96,,,
11254,05-25-2024 19:50:50,13.66,64.56,7.12,,,
11255,05-25-2024 20:00:50,13.08,67.91,7.31,,,
11256,05-25-2024 20:10:50,12.88,70.11,7.58,,,
11257,05-25-2024 20:20:50,12.69,71.02,7.58,,,
11258,05-25-2024 20:30:50,12.45,70.24,7.19,,,
11259,05-25-2024 20:40:50,12.31,71.38,7.29,,,
11260,05-25-2024 20:50:50,12.12,72.53,7.34,,,
11261,05-25-2024 21:00:50,11.90,72.54,7.14,,,
11262,05-25-2024 21:10:50,11.63,73.66,7.10,,,
11263,05-25-2024 21:20:50,11.40,75.87,7.31,,,
