#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Host Connected,End of File
19671,08/18/2024 01:23:50,18.70,0.00,,
19672,08/18/2024 01:28:50,18.53,0.00,,
19673,08/18/2024 01:33:50,18.32,0.00,,
19674,08/18/2024 01:38:50,18.06,0.00,,
19675,08/18/2024 01:43:50,17.84,0.00,,
19676,08/18/2024 01:48:50,17.67,0.00,,
19677,08/18/2024 01:53:50,17.54,0.00,,
19678,08/18/2024 01:58:50,17.41,0.00,,
19679,08/18/2024 02:03:50,17.37,0.00,,
19680,08/18/2024 02:08:50,17.33,0.00,,
19681,08/18/2024 02:13:50,17.37,0.00,,
19682,08/18/2024 02:18:50,17.29,0.00,,
19683,08/18/2024 02:23:50,17.33,0.00,,
19684,08/18/2024 02:28:50,17.37,0.00,,
19685,08/18/2024 02:33:50,17.37,0.00,,
19686,08/18/2024 02:38:50,17.33,0.00,,
19687,08/18/2024 02:43:50,17.37,0.00,,
19688,08/18/2024 02:48:50,17.37,0.00,,
19689,08/18/2024 02:53:50,17.37,0.00,,
19690,08/18/2024 02:58:50,17.37,0.00,,
19691,08/18/2024 03:03:50,17.29,0.00,,
19692,08/18/2024 03:08:50,17.29,0.00,,
19693,08/18/2024 03:13:50,17.20,0.00,,
19694,08/18/2024 03:18:50,17.11,0.00,,
19695,08/18/2024 03:23:50,17.11,0.00,,
19696,08/18/2024 03:28:50,17.16,0.00,,
19697,08/18/2024 03:33:50,17.03,0.00,,
19698,08/18/2024 03:38:50,17.07,0.00,,
19699,08/18/2024 03:43:50,16.99,0.00,,
19700,08/18/2024 03:48:50,17.03,0.00,,
19701,08/18/2024 03:53:50,17.03,0.00,,
19702,08/18/2024 03:58:50,17.07,0.00,,
19703,08/18/2024 04:03:50,17.11,0.00,,
19704,08/18/2024 04:08:50,17.16,0.00,,
19705,08/18/2024 04:13:50,17.11,0.00,,
19706,08/18/2024 04:18:50,17.07,0.00,,
19707,08/18/2024 04:23:50,17.03,0.00,,
19708,08/18/2024 04:28:50,16.90,0.00,,
19709,08/18/2024 04:33:50,16.90,0.00,,
19710,08/18/2024 04:38:50,16.77,0.00,,
19711,08/18/2024 04:43:50,16.77,0.00,,
19712,08/18/2024 04:48:50,16.77,0.00,,
19713,08/18/2024 04:53:50,16.81,0.00,,
19714,08/18/2024 04:58:50,16.81,0.00,,
19715,08/18/2024 05:03:50,16.90,0.00,,
19716,08/18/2024 05:08:50,16.86,0.00,,
19717,08/18/2024 05:13:50,16.77,0.00,,
19718,08/18/2024 05:18:50,16.73,0.00,,
19719,08/18/2024 05:23:50,16.69,0.00,,
19720,08/18/2024 05:28:50,16.60,0.00,,
19721,08/18/2024 05:33:50,16.60,0.19,,
19722,08/18/2024 05:38:50,16.60,0.39,,
19723,08/18/2024 05:43:50,16.81,0.98,,
19724,08/18/2024 05:48:50,16.81,3.93,,
19725,08/18/2024 05:53:50,16.86,9.43,,
19726,08/18/2024 05:58:50,16.81,15.15,,
19727,08/18/2024 06:03:50,16.81,35.12,,
19728,08/18/2024 06:08:50,16.77,48.96,,
19729,08/18/2024 06:13:50,16.69,87.60,,
19730,08/18/2024 06:18:50,16.69,120.04,,
19731,08/18/2024 06:23:50,16.69,174.64,,
19732,08/18/2024 06:28:50,16.77,108.16,,
19733,08/18/2024 06:33:50,16.81,78.10,,
19734,08/18/2024 06:38:50,16.86,209.44,,
19735,08/18/2024 06:43:50,16.86,458.56,,
19736,08/18/2024 06:48:50,16.86,856.64,,
19737,08/18/2024 06:53:50,16.94,1179.52,,
19738,08/18/2024 06:58:50,16.99,989.44,,
19739,08/18/2024 07:03:50,16.90,932.16,,
19740,08/18/2024 07:08:50,16.94,1103.36,,
19741,08/18/2024 07:13:50,17.03,1779.20,,
19742,08/18/2024 07:18:50,17.24,3080.96,,
19743,08/18/2024 07:23:50,17.59,4199.68,,
19744,08/18/2024 07:28:50,17.93,3621.12,,
19745,08/18/2024 07:33:50,17.93,2613.76,,
19746,08/18/2024 07:38:50,17.80,2060.80,,
19747,08/18/2024 07:43:50,17.84,3482.88,,
19748,08/18/2024 07:48:50,18.36,6456.32,,
19749,08/18/2024 07:53:50,19.35,9090.56,,
19750,08/18/2024 07:58:50,19.73,6156.80,,
19751,08/18/2024 08:03:50,19.73,7034.88,,
19752,08/18/2024 08:08:50,20.25,8627.20,,
19753,08/18/2024 08:13:50,21.06,11182.08,,
19754,08/18/2024 08:18:50,21.49,7336.96,,
19755,08/18/2024 08:23:50,21.06,7249.92,,
19756,08/18/2024 08:28:50,20.55,4724.48,,
19757,08/18/2024 08:33:50,20.37,5816.32,,
19758,08/18/2024 08:38:50,20.46,7424.00,,
19759,08/18/2024 08:43:50,20.93,9876.48,,
19760,08/18/2024 08:48:50,21.36,8939.52,,
19761,08/18/2024 08:53:50,21.02,7016.96,,
19762,08/18/2024 08:58:50,21.28,7644.16,,
19763,08/18/2024 09:03:50,21.79,9638.40,,
19764,08/18/2024 09:08:50,21.36,5143.04,,
19765,08/18/2024 09:13:50,20.93,4942.08,,
19766,08/18/2024 09:18:50,20.16,2437.76,,
19767,08/18/2024 09:23:50,19.77,3498.24,,
19768,08/18/2024 09:28:50,19.65,4156.16,,
19769,08/18/2024 09:33:50,19.60,4130.56,,
19770,08/18/2024 09:38:50,19.82,7319.04,,
19771,08/18/2024 09:43:50,20.20,6254.08,,
19772,08/18/2024 09:48:50,20.33,5862.40,,
19773,08/18/2024 09:53:50,20.12,4517.12,,
19774,08/18/2024 09:58:50,19.82,4558.08,,
19775,08/18/2024 10:03:50,19.86,6469.12,,
19776,08/18/2024 10:08:50,19.69,4721.92,,
19777,08/18/2024 10:13:50,20.07,8015.36,,
19778,08/18/2024 10:18:50,19.95,5352.96,,
19779,08/18/2024 10:23:50,20.03,7851.52,,
19780,08/18/2024 10:28:50,20.89,12267.52,,
19781,08/18/2024 10:33:50,20.98,6013.44,,
19782,08/18/2024 10:38:50,20.80,7733.76,,
19783,08/18/2024 10:43:50,20.89,9172.48,,
19784,08/18/2024 10:48:50,21.15,10060.80,,
19785,08/18/2024 10:53:50,22.69,19133.44,,
19786,08/18/2024 10:58:50,24.97,34017.28,,
19787,08/18/2024 11:03:50,28.31,21032.96,,
19788,08/18/2024 11:08:50,27.54,23500.80,,
19789,08/18/2024 11:13:50,26.68,17699.84,,
19790,08/18/2024 11:18:50,26.25,12001.28,,
19791,08/18/2024 11:23:50,25.31,14673.92,,
19792,08/18/2024 11:28:50,24.36,9003.52,,
19793,08/18/2024 11:33:50,23.68,14673.92,,
19794,08/18/2024 11:38:50,23.72,14197.76,,
19795,08/18/2024 11:43:50,23.08,5184.00,,
19796,08/18/2024 11:48:50,22.39,6935.04,,
19797,08/18/2024 11:53:50,22.31,12272.64,,
19798,08/18/2024 11:58:50,22.99,15728.64,,
19799,08/18/2024 12:03:50,24.15,17853.44,,
19800,08/18/2024 12:08:50,24.49,10849.28,,
19801,08/18/2024 12:13:50,23.81,12021.76,,
19802,08/18/2024 12:18:50,24.19,20403.20,,
19803,08/18/2024 12:23:50,25.14,15559.68,,
19804,08/18/2024 12:28:50,24.19,8417.28,,
19805,08/18/2024 12:33:50,23.51,9210.88,,
19806,08/18/2024 12:38:50,22.65,9436.16,,
19807,08/18/2024 12:43:50,24.36,22282.24,,
19808,08/18/2024 12:48:50,25.61,19440.64,,
19809,08/18/2024 12:53:50,25.31,17653.76,,
19810,08/18/2024 12:58:50,27.84,40253.44,,
19811,08/18/2024 13:03:50,32.17,34129.92,,
19812,08/18/2024 13:08:50,31.01,16680.96,,
19813,08/18/2024 13:13:50,29.13,28743.68,,
19814,08/18/2024 13:18:50,28.05,16680.96,,
19815,08/18/2024 13:23:50,28.48,20930.56,,
19816,08/18/2024 13:28:50,28.05,22753.28,,
19817,08/18/2024 13:33:50,28.10,21841.92,,
19818,08/18/2024 13:38:50,27.11,13214.72,,
19819,08/18/2024 13:43:50,26.12,14842.88,,
19820,08/18/2024 13:48:50,25.39,13885.44,,
19821,08/18/2024 13:53:50,24.62,11699.20,,
19822,08/18/2024 13:58:50,24.58,14822.40,,
19823,08/18/2024 14:03:50,24.66,8110.08,,
19824,08/18/2024 14:08:50,24.36,11397.12,,
19825,08/18/2024 14:13:50,24.06,10839.04,,
19826,08/18/2024 14:18:50,26.04,19486.72,,
19827,08/18/2024 14:23:50,26.17,13250.56,,
19828,08/18/2024 14:28:50,26.08,15006.72,,
19829,08/18/2024 14:33:50,26.64,17715.20,,
19830,08/18/2024 14:38:50,27.02,15078.40,,
19831,08/18/2024 14:43:50,27.11,16430.08,,
19832,08/18/2024 14:48:50,27.02,17464.32,,
19833,08/18/2024 14:53:50,27.63,17392.64,,
19834,08/18/2024 14:58:50,27.71,15841.28,,
19835,08/18/2024 15:03:50,27.20,12093.44,,
19836,08/18/2024 15:08:50,27.07,14597.12,,
19837,08/18/2024 15:13:50,26.64,10629.12,,
19838,08/18/2024 15:18:50,26.77,17628.16,,
19839,08/18/2024 15:23:50,26.98,17623.04,,
19840,08/18/2024 15:28:50,26.72,14417.92,,
19841,08/18/2024 15:33:50,26.38,12974.08,,
19842,08/18/2024 15:38:50,25.69,9832.96,,
19843,08/18/2024 15:43:50,25.57,15088.64,,
19844,08/18/2024 15:48:50,26.85,15523.84,,
19845,08/18/2024 15:53:50,25.82,11560.96,,
19846,08/18/2024 15:58:50,25.69,12523.52,,
19847,08/18/2024 16:03:50,25.65,14622.72,,
19848,08/18/2024 16:08:50,25.39,11688.96,,
19849,08/18/2024 16:13:50,24.88,10071.04,,
19850,08/18/2024 16:18:50,26.12,16860.16,,
19851,08/18/2024 16:23:50,26.04,12794.88,,
19852,08/18/2024 16:28:50,26.38,15232.00,,
19853,08/18/2024 16:33:50,27.28,17536.00,,
19854,08/18/2024 16:38:50,27.88,14264.32,,
19855,08/18/2024 16:43:50,27.32,10393.60,,
19856,08/18/2024 16:48:50,25.87,6745.60,,
19857,08/18/2024 16:53:50,24.54,5849.60,,
19858,08/18/2024 16:58:50,23.51,6487.04,,
19859,08/18/2024 17:03:50,23.29,8304.64,,
19860,08/18/2024 17:08:50,23.08,7173.12,,
19861,08/18/2024 17:13:50,22.78,5123.84,,
19862,08/18/2024 17:18:50,22.48,5184.00,,
19863,08/18/2024 17:23:50,22.39,5982.72,,
19864,08/18/2024 17:28:50,22.61,6740.48,,
19865,08/18/2024 17:33:50,22.43,4318.72,,
19866,08/18/2024 17:38:50,21.88,2644.48,,
19867,08/18/2024 17:43:50,21.28,2236.80,,
19868,08/18/2024 17:48:50,20.72,1600.00,,
19869,08/18/2024 17:53:50,20.07,1419.52,,
19870,08/18/2024 17:58:50,19.69,2172.16,,
19871,08/18/2024 18:03:50,19.47,1867.52,,
19872,08/18/2024 18:08:50,19.26,3549.44,,
19873,08/18/2024 18:13:50,19.05,3944.96,,
19874,08/18/2024 18:18:50,18.96,3316.48,,
19875,08/18/2024 18:23:50,18.66,2923.52,,
19876,08/18/2024 18:28:50,18.40,2862.08,,
19877,08/18/2024 18:33:50,18.36,3143.68,,
19878,08/18/2024 18:38:50,18.23,3787.52,,
19879,08/18/2024 18:43:50,18.44,4784.64,,
19880,08/18/2024 18:48:50,18.70,4806.40,,
19881,08/18/2024 18:53:50,18.83,4111.36,,
19882,08/18/2024 18:58:50,18.66,3184.64,,
19883,08/18/2024 19:03:50,18.32,2705.92,,
19884,08/18/2024 19:08:50,17.97,2364.16,,
19885,08/18/2024 19:13:50,17.72,2209.92,,
19886,08/18/2024 19:18:50,17.50,2051.20,,
19887,08/18/2024 19:23:50,17.41,1876.48,,
19888,08/18/2024 19:28:50,17.33,1802.88,,
19889,08/18/2024 19:33:50,17.41,1745.92,,
19890,08/18/2024 19:38:50,17.41,1656.32,,
19891,08/18/2024 19:43:50,17.41,1372.16,,
19892,08/18/2024 19:48:50,17.33,1182.08,,
19893,08/18/2024 19:53:50,17.16,984.00,,
19894,08/18/2024 19:58:50,16.94,915.52,,
19895,08/18/2024 20:03:50,16.77,757.44,,
19896,08/18/2024 20:08:50,16.60,583.20,,
19897,08/18/2024 20:13:50,16.39,421.60,,
19898,08/18/2024 20:18:50,16.26,278.40,,
19899,08/18/2024 20:23:50,16.00,161.20,,
19900,08/18/2024 20:28:50,15.87,93.92,,
19901,08/18/2024 20:33:50,15.57,47.40,,
19902,08/18/2024 20:38:50,15.36,21.71,,
19903,08/18/2024 20:43:50,15.10,9.82,,
19904,08/18/2024 20:48:50,14.93,4.12,,
19905,08/18/2024 20:53:50,14.80,1.57,,
19906,08/18/2024 20:58:50,14.67,0.98,,
19907,08/18/2024 21:03:50,14.58,0.19,,
19908,08/18/2024 21:08:50,14.50,0.00,,
19909,08/18/2024 21:13:50,14.41,0.00,,
19910,08/18/2024 21:18:50,14.20,0.00,,
19911,08/18/2024 21:23:50,14.20,0.00,,
19912,08/18/2024 21:28:50,14.11,0.00,,
19913,08/18/2024 21:33:50,14.07,0.00,,
19914,08/18/2024 21:38:50,14.03,0.00,,
19915,08/18/2024 21:43:50,13.98,0.00,,
19916,08/18/2024 21:48:50,13.94,0.00,,
19917,08/18/2024 21:53:50,13.85,0.00,,
19918,08/18/2024 21:58:50,13.81,0.00,,
19919,08/18/2024 22:03:50,13.73,0.00,,
19920,08/18/2024 22:08:50,13.73,0.00,,
19921,08/18/2024 22:13:50,13.64,0.00,,
19922,08/18/2024 22:18:50,13.64,0.00,,
19923,08/18/2024 22:23:50,13.81,0.00,,
19924,08/18/2024 22:28:50,13.94,0.00,,
19925,08/18/2024 22:33:50,13.98,0.00,,
19926,08/18/2024 22:38:50,14.24,0.00,,
19927,08/18/2024 22:43:50,14.50,0.00,,
19928,08/18/2024 22:48:50,14.71,0.00,,
19929,08/18/2024 22:53:50,14.84,0.00,,
19930,08/18/2024 22:58:50,14.97,0.00,,
19931,08/18/2024 23:03:50,15.14,0.00,,
19932,08/18/2024 23:08:50,15.14,0.00,,
19933,08/18/2024 23:13:50,15.18,0.00,,
19934,08/18/2024 23:18:50,15.31,0.00,,
19935,08/18/2024 23:23:50,15.61,0.00,,
19936,08/18/2024 23:28:50,15.61,0.00,,
19937,08/18/2024 23:33:50,15.44,0.00,,
19938,08/18/2024 23:38:50,15.57,0.00,,
19939,08/18/2024 23:43:50,15.48,0.00,,
19940,08/18/2024 23:48:50,15.48,0.00,,
19941,08/18/2024 23:53:50,15.74,0.00,,
19942,08/18/2024 23:58:50,15.91,0.00,,
19943,08/19/2024 00:03:50,15.87,0.00,,
19944,08/19/2024 00:08:50,15.74,0.00,,
19945,08/19/2024 00:13:50,15.66,0.00,,
19946,08/19/2024 00:18:50,15.61,0.00,,
19947,08/19/2024 00:23:50,15.66,0.00,,
19948,08/19/2024 00:28:50,15.48,0.00,,
19949,08/19/2024 00:33:50,15.27,0.00,,
19950,08/19/2024 00:38:50,15.31,0.19,,
19951,08/19/2024 00:43:50,15.36,0.00,,
19952,08/19/2024 00:48:50,15.48,0.00,,
19953,08/19/2024 00:53:50,15.53,0.00,,
19954,08/19/2024 00:58:50,15.48,0.00,,
19955,08/19/2024 01:03:50,15.53,0.00,,
19956,08/19/2024 01:08:50,15.40,0.00,,
19957,08/19/2024 01:13:50,15.23,0.00,,
19958,08/19/2024 01:18:50,15.01,0.00,,
19959,08/19/2024 01:23:50,14.97,0.00,,
19960,08/19/2024 01:28:50,14.80,0.00,,
19961,08/19/2024 01:33:50,14.67,0.00,,
19962,08/19/2024 01:38:50,14.84,0.00,,
19963,08/19/2024 01:43:50,14.97,0.00,,
19964,08/19/2024 01:48:50,15.14,0.00,,
19965,08/19/2024 01:53:50,15.18,0.00,,
19966,08/19/2024 01:58:50,15.23,0.00,,
19967,08/19/2024 02:03:50,15.18,0.00,,
19968,08/19/2024 02:08:50,15.18,0.00,,
19969,08/19/2024 02:13:50,14.88,0.00,,
19970,08/19/2024 02:18:50,14.58,0.00,,
19971,08/19/2024 02:23:50,14.50,0.00,,
19972,08/19/2024 02:28:50,14.37,0.00,,
19973,08/19/2024 02:33:50,14.15,0.00,,
19974,08/19/2024 02:38:50,14.11,0.00,,
19975,08/19/2024 02:43:50,14.03,0.00,,
19976,08/19/2024 02:48:50,13.98,0.00,,
19977,08/19/2024 02:53:50,13.98,0.00,,
19978,08/19/2024 02:58:50,14.03,0.00,,
19979,08/19/2024 03:03:50,13.98,0.00,,
19980,08/19/2024 03:08:50,14.03,0.00,,
19981,08/19/2024 03:13:50,14.03,0.00,,
19982,08/19/2024 03:18:50,13.94,0.00,,
19983,08/19/2024 03:23:50,13.98,0.00,,
19984,08/19/2024 03:28:50,14.20,0.00,,
19985,08/19/2024 03:33:50,14.41,0.00,,
19986,08/19/2024 03:38:50,14.50,0.00,,
19987,08/19/2024 03:43:50,14.33,0.00,,
19988,08/19/2024 03:48:50,14.24,0.00,,
19989,08/19/2024 03:53:50,14.24,0.00,,
19990,08/19/2024 03:58:50,14.03,0.00,,
19991,08/19/2024 04:03:50,13.90,0.00,,
19992,08/19/2024 04:08:50,13.94,0.00,,
19993,08/19/2024 04:13:50,13.85,0.00,,
19994,08/19/2024 04:18:50,13.68,0.00,,
19995,08/19/2024 04:23:50,13.64,0.00,,
19996,08/19/2024 04:28:50,13.85,0.00,,
19997,08/19/2024 04:33:50,14.11,0.19,,
19998,08/19/2024 04:38:50,14.15,0.00,,
19999,08/19/2024 04:43:50,14.15,0.00,,
20000,08/19/2024 04:48:50,14.20,0.00,,
20001,08/19/2024 04:53:50,14.15,0.00,,
20002,08/19/2024 04:58:50,13.90,0.00,,
20003,08/19/2024 05:03:50,13.81,0.00,,
20004,08/19/2024 05:08:50,13.55,0.00,,
20005,08/19/2024 05:13:50,13.43,0.00,,
20006,08/19/2024 05:18:50,13.34,0.00,,
20007,08/19/2024 05:23:50,13.21,0.19,,
20008,08/19/2024 05:28:50,13.08,0.58,,
20009,08/19/2024 05:33:50,13.38,1.57,,
20010,08/19/2024 05:38:50,13.60,3.34,,
20011,08/19/2024 05:43:50,13.68,8.64,,
20012,08/19/2024 05:48:50,13.55,19.35,,
20013,08/19/2024 05:53:50,13.25,42.28,,
20014,08/19/2024 05:58:50,13.00,86.16,,
20015,08/19/2024 06:03:50,12.74,152.56,,
20016,08/19/2024 06:08:50,12.52,260.16,,
20017,08/19/2024 06:13:50,12.52,426.40,,
20018,08/19/2024 06:18:50,12.52,659.84,,
20019,08/19/2024 06:23:50,12.57,994.24,,
20020,08/19/2024 06:28:50,12.65,1269.12,,
20021,08/19/2024 06:33:50,12.82,1432.32,,
20022,08/19/2024 06:38:50,12.95,1537.28,,
20023,08/19/2024 06:43:50,13.04,1692.80,,
20024,08/19/2024 06:48:50,13.30,1895.68,,
20025,08/19/2024 06:53:50,13.47,2136.32,,
20026,08/19/2024 06:58:50,13.73,2461.44,,
20027,08/19/2024 07:03:50,13.90,2691.84,,
20028,08/19/2024 07:08:50,14.15,2695.68,,
20029,08/19/2024 07:13:50,14.24,2635.52,,
20030,08/19/2024 07:18:50,14.33,3159.04,,
20031,08/19/2024 07:23:50,14.41,3441.92,,
20032,08/19/2024 07:28:50,14.54,3694.08,,
20033,08/19/2024 07:33:50,14.75,3342.08,,
20034,08/19/2024 07:38:50,14.71,3037.44,,
20035,08/19/2024 07:43:50,15.06,4275.20,,
20036,08/19/2024 07:48:50,15.53,4190.72,,
20037,08/19/2024 07:53:50,15.91,4369.92,,
20038,08/19/2024 07:58:50,16.30,5168.64,,
20039,08/19/2024 08:03:50,16.99,6832.64,,
20040,08/19/2024 08:08:50,17.97,7211.52,,
20041,08/19/2024 08:13:50,18.40,6533.12,,
20042,08/19/2024 08:18:50,18.66,8581.12,,
20043,08/19/2024 08:23:50,19.86,11279.36,,
20044,08/19/2024 08:28:50,19.95,6151.68,,
20045,08/19/2024 08:33:50,18.96,4359.68,,
20046,08/19/2024 08:38:50,18.44,6663.68,,
20047,08/19/2024 08:43:50,24.36,33003.52,,
20048,08/19/2024 08:48:50,28.70,35061.76,,
20049,08/19/2024 08:53:50,31.87,35061.76,,
20050,08/19/2024 08:58:50,28.65,9146.88,,
20051,08/19/2024 09:03:50,26.04,12088.32,,
20052,08/19/2024 09:08:50,25.82,15242.24,,
20053,08/19/2024 09:13:50,25.14,15109.12,,
20054,08/19/2024 09:18:50,26.77,32890.88,,
20055,08/19/2024 09:23:50,29.04,24893.44,,
20056,08/19/2024 09:28:50,28.23,18048.00,,
20057,08/19/2024 09:33:50,28.40,20930.56,,
20058,08/19/2024 09:38:50,27.50,17320.96,,
20059,08/19/2024 09:43:50,26.90,15605.76,,
20060,08/19/2024 09:48:50,26.64,18391.04,,
20061,08/19/2024 09:53:50,27.71,30013.44,,
20062,08/19/2024 09:58:50,30.37,39219.20,,
20063,08/19/2024 10:03:50,34.79,43130.88,,
20064,08/19/2024 10:08:50,35.22,31477.76,,
20065,08/19/2024 10:13:50,35.09,26378.24,,
20066,08/19/2024 10:18:50,33.03,24104.96,,
20067,08/19/2024 10:23:50,36.21,38686.72,,
20068,08/19/2024 10:28:50,38.39,31846.40,,
20069,08/19/2024 10:33:50,34.10,20602.88,,
20070,08/19/2024 10:38:50,33.20,30013.44,,
20071,08/19/2024 10:43:50,34.15,32163.84,,
20072,08/19/2024 10:48:50,34.79,31703.04,,
20073,08/19/2024 10:53:50,35.09,26613.76,,
20074,08/19/2024 10:58:50,34.79,25282.56,,
20075,08/19/2024 11:03:50,34.10,21698.56,,
20076,08/19/2024 11:08:50,33.20,18856.96,,
20077,08/19/2024 11:13:50,32.60,22190.08,,
20078,08/19/2024 11:18:50,33.20,27545.60,,
20079,08/19/2024 11:23:50,33.72,26419.20,,
20080,08/19/2024 11:28:50,35.56,34539.52,,
20081,08/19/2024 11:33:50,35.39,29900.80,,
20082,08/19/2024 11:38:50,37.06,32706.56,,
20083,08/19/2024 11:43:50,37.15,31334.40,,
20084,08/19/2024 11:48:50,37.11,25866.24,,
20085,08/19/2024 11:53:50,35.26,23572.48,,
20086,08/19/2024 11:58:50,33.89,22323.20,,
20087,08/19/2024 12:03:50,32.26,23019.52,,
20088,08/19/2024 12:08:50,31.83,22210.56,,
20089,08/19/2024 12:13:50,30.54,20085.76,,
20090,08/19/2024 12:18:50,29.43,20608.00,,
20091,08/19/2024 12:23:50,28.44,19476.48,,
20092,08/19/2024 12:28:50,28.65,24842.24,,
20093,08/19/2024 12:33:50,29.38,26920.96,,
20094,08/19/2024 12:38:50,30.16,26132.48,,
20095,08/19/2024 12:43:50,30.28,27770.88,,
20096,08/19/2024 12:48:50,30.89,38461.44,,
20097,08/19/2024 12:53:50,34.62,50094.08,,
20098,08/19/2024 12:58:50,37.84,33925.12,,
20099,08/19/2024 13:03:50,37.45,52060.16,,
20100,08/19/2024 13:08:50,38.09,40744.96,,
20101,08/19/2024 13:13:50,36.25,25999.36,,
20102,08/19/2024 13:18:50,33.07,18892.80,,
20103,08/19/2024 13:23:50,31.06,23285.76,,
20104,08/19/2024 13:28:50,30.54,22343.68,,
20105,08/19/2024 13:33:50,30.07,22824.96,,
20106,08/19/2024 13:38:50,30.24,21616.64,,
20107,08/19/2024 13:43:50,29.86,22159.36,,
20108,08/19/2024 13:48:50,29.68,19220.48,,
20109,08/19/2024 13:53:50,29.56,29368.32,,
20110,08/19/2024 13:58:50,29.47,21094.40,,
20111,08/19/2024 14:03:50,29.13,19205.12,,
20112,08/19/2024 14:08:50,28.78,20464.64,,
20113,08/19/2024 14:13:50,29.04,22118.40,,
20114,08/19/2024 14:18:50,28.65,19184.64,,
20115,08/19/2024 14:23:50,28.01,17536.00,,
20116,08/19/2024 14:28:50,27.58,17925.12,,
20117,08/19/2024 14:33:50,27.37,17658.88,,
20118,08/19/2024 14:38:50,26.68,16225.28,,
20119,08/19/2024 14:43:50,26.34,17018.88,,
20120,08/19/2024 14:48:50,26.90,21872.64,,
20121,08/19/2024 14:53:50,27.97,24350.72,,
20122,08/19/2024 14:58:50,28.78,22261.76,,
20123,08/19/2024 15:03:50,29.13,19246.08,,
20124,08/19/2024 15:08:50,28.53,15585.28,,
20125,08/19/2024 15:13:50,27.75,14781.44,,
20126,08/19/2024 15:18:50,26.98,14566.40,,
20127,08/19/2024 15:23:50,26.38,13250.56,,
20128,08/19/2024 15:28:50,25.48,11724.80,,
20129,08/19/2024 15:33:50,24.84,12718.08,,
20130,08/19/2024 15:38:50,24.66,12999.68,,
20131,08/19/2024 15:43:50,24.71,14371.84,,
20132,08/19/2024 15:48:50,24.66,14760.96,,
20133,08/19/2024 15:53:50,24.54,14182.40,,
20134,08/19/2024 15:58:50,24.54,15257.60,,
20135,08/19/2024 16:03:50,24.45,15042.56,,
20136,08/19/2024 16:08:50,24.24,12497.92,,
20137,08/19/2024 16:13:50,23.81,12221.44,,
20138,08/19/2024 16:18:50,23.34,11944.96,,
20139,08/19/2024 16:23:50,23.12,10849.28,,
20140,08/19/2024 16:28:50,22.82,9945.60,,
20141,08/19/2024 16:33:50,22.35,7480.32,,
20142,08/19/2024 16:38:50,21.75,7111.68,,
20143,08/19/2024 16:43:50,21.28,7457.28,,
20144,08/19/2024 16:48:50,21.10,7009.28,,
20145,08/19/2024 16:53:50,20.85,6481.92,,
20146,08/19/2024 16:58:50,20.50,6208.00,,
20147,08/19/2024 17:03:50,20.20,6161.92,,
20148,08/19/2024 17:08:50,19.90,5616.64,,
20149,08/19/2024 17:13:50,19.65,5396.48,,
20150,08/19/2024 17:18:50,19.43,5603.84,,
20151,08/19/2024 17:23:50,19.26,5301.76,,
20152,08/19/2024 17:28:50,18.96,4570.88,,
20153,08/19/2024 17:33:50,18.57,4156.16,,
20154,08/19/2024 17:38:50,18.32,4307.20,,
20155,08/19/2024 17:43:50,18.10,4281.60,,
20156,08/19/2024 17:48:50,17.89,4231.68,,
20157,08/19/2024 17:53:50,17.80,4005.12,,
20158,08/19/2024 17:58:50,17.59,3552.00,,
20159,08/19/2024 18:03:50,17.41,3109.12,,
20160,08/19/2024 18:08:50,17.20,2801.92,,
20161,08/19/2024 18:13:50,17.03,2840.32,,
20162,08/19/2024 18:18:50,16.94,2964.48,,
20163,08/19/2024 18:23:50,16.99,2833.92,,
20164,08/19/2024 18:28:50,16.90,2269.44,,
20165,08/19/2024 18:33:50,16.86,1806.08,,
20166,08/19/2024 18:38:50,16.69,1763.20,,
20167,08/19/2024 18:43:50,16.64,1905.28,,
20168,08/19/2024 18:48:50,16.73,1999.36,,
20169,08/19/2024 18:53:50,16.69,1909.76,,
20170,08/19/2024 18:58:50,16.73,1786.88,,
20171,08/19/2024 19:03:50,16.69,1678.72,,
20172,08/19/2024 19:08:50,16.69,1527.68,,
20173,08/19/2024 19:13:50,16.69,1490.56,,
20174,08/19/2024 19:18:50,16.69,1386.88,,
20175,08/19/2024 19:23:50,16.73,1246.40,,
20176,08/19/2024 19:28:50,16.73,1124.48,,
20177,08/19/2024 19:33:50,16.73,899.84,,
20178,08/19/2024 19:38:50,16.64,604.00,,
20179,08/19/2024 19:43:50,16.60,408.80,,
20180,08/19/2024 19:48:50,16.51,339.04,,
20181,08/19/2024 19:53:50,16.43,269.60,,
20182,08/19/2024 19:58:50,16.34,211.76,,
20183,08/19/2024 20:03:50,16.30,180.96,,
20184,08/19/2024 20:08:50,16.26,184.08,,
20185,08/19/2024 20:13:50,16.21,131.92,,
20186,08/19/2024 20:18:50,16.13,76.52,,
20187,08/19/2024 20:23:50,16.04,44.20,,
20188,08/19/2024 20:28:50,16.08,26.06,,
20189,08/19/2024 20:33:50,16.04,15.57,,
20190,08/19/2024 20:38:50,16.00,10.21,,
20191,08/19/2024 20:43:50,15.91,5.30,,
20192,08/19/2024 20:48:50,15.87,2.35,,
20193,08/19/2024 20:53:50,15.74,0.58,,
20194,08/19/2024 20:58:50,15.74,0.19,,
