#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Started,Host Connected,Low Power Warning,Button Down,Safe Shut down Low Battery,Stopped,End of File
25889,09-03-2024 09:00:02,16.86,83.56,14.08,,,,,,,
25890,09-03-2024 09:10:02,16.94,83.55,14.16,,,,,,,
25891,09-03-2024 09:20:02,16.93,83.07,14.06,,,,,,,
25892,09-03-2024 09:30:02,17.03,83.49,14.23,,,,,,,
25893,09-03-2024 09:40:02,17.32,83.12,14.44,,,,,,,
25894,09-03-2024 09:50:02,17.80,82.08,14.72,,,,,,,
25895,09-03-2024 10:00:02,18.33,80.35,14.90,,,,,,,
25896,09-03-2024 10:10:02,19.36,77.09,15.26,,,,,,,
25897,09-03-2024 10:20:02,19.42,76.41,15.18,,,,,,,
25898,09-03-2024 10:30:02,19.21,76.44,14.98,,,,,,,
25899,09-03-2024 10:40:02,19.06,78.44,15.24,,,,,,,
25900,09-03-2024 10:50:02,19.03,78.38,15.21,,,,,,,
25901,09-03-2024 11:00:02,19.47,78.31,15.62,,,,,,,
25902,09-03-2024 11:10:02,19.52,77.55,15.51,,,,,,,
25903,09-03-2024 11:20:02,19.87,77.30,15.80,,,,,,,
25904,09-03-2024 11:30:02,19.96,76.14,15.65,,,,,,,
25905,09-03-2024 11:40:02,19.96,77.26,15.88,,,,,,,
25906,09-03-2024 11:50:02,20.06,76.63,15.85,,,,,,,
25907,09-03-2024 12:00:02,20.13,77.36,16.06,,,,,,,
25908,09-03-2024 12:10:02,19.88,75.93,15.53,,,,,,,
25909,09-03-2024 12:20:02,19.47,77.93,15.54,,,,,,,
25910,09-03-2024 12:30:02,19.77,78.14,15.88,,,,,,,
25911,09-03-2024 12:40:02,20.01,77.25,15.93,,,,,,,
25912,09-03-2024 12:50:02,19.81,77.71,15.82,,,,,,,
25913,09-03-2024 13:00:02,19.99,76.99,15.85,,,,,,,
25914,09-03-2024 13:10:02,20.15,77.04,16.02,,,,,,,
25915,09-03-2024 13:20:02,20.70,74.90,16.11,,,,,,,
25916,09-03-2024 13:30:02,20.74,76.26,16.43,,,,,,,
25917,09-03-2024 13:40:02,21.15,74.53,16.46,,,,,,,
25918,09-03-2024 13:50:02,21.03,73.47,16.12,,,,,,,
25919,09-03-2024 14:00:02,21.34,72.31,16.17,,,,,,,
25920,09-03-2024 14:10:02,21.22,74.05,16.43,,,,,,,
25921,09-03-2024 14:20:02,21.61,73.53,16.70,,,,,,,
25922,09-03-2024 14:30:02,21.00,73.87,16.18,,,,,,,
25923,09-03-2024 14:40:02,20.49,74.89,15.91,,,,,,,
25924,09-03-2024 14:50:02,20.07,76.33,15.80,,,,,,,
25925,09-03-2024 15:00:02,19.74,77.40,15.70,,,,,,,
25926,09-03-2024 15:10:02,19.29,79.29,15.64,,,,,,,
25927,09-03-2024 15:20:02,19.22,80.17,15.74,,,,,,,
25928,09-03-2024 15:30:02,19.33,79.66,15.75,,,,,,,
25929,09-03-2024 15:40:02,19.38,79.48,15.76,,,,,,,
25930,09-03-2024 15:50:02,19.01,81.10,15.72,,,,,,,
25931,09-03-2024 16:00:02,19.33,80.30,15.88,,,,,,,
25932,09-03-2024 16:10:02,19.56,78.85,15.81,,,,,,,
25933,09-03-2024 16:20:02,19.57,79.44,15.94,,,,,,,
25934,09-03-2024 16:30:02,19.42,79.95,15.89,,,,,,,
25935,09-03-2024 16:40:02,19.13,79.49,15.52,,,,,,,
25936,09-03-2024 16:50:02,18.69,81.09,15.40,,,,,,,
25937,09-03-2024 17:00:02,18.57,81.51,15.37,,,,,,,
25938,09-03-2024 17:10:02,18.52,81.78,15.37,,,,,,,
25939,09-03-2024 17:20:02,18.50,82.01,15.39,,,,,,,
25940,09-03-2024 17:30:02,18.37,82.59,15.37,,,,,,,
25941,09-03-2024 17:40:02,18.25,83.13,15.36,,,,,,,
25942,09-03-2024 17:50:02,18.13,82.73,15.17,,,,,,,
25943,09-03-2024 18:00:02,18.05,83.06,15.15,,,,,,,
25944,09-03-2024 18:10:02,17.99,84.16,15.30,,,,,,,
25945,09-03-2024 18:20:02,17.84,84.38,15.19,,,,,,,
25946,09-03-2024 18:30:02,17.67,85.18,15.17,,,,,,,
25947,09-03-2024 18:40:02,17.48,86.01,15.13,,,,,,,
25948,09-03-2024 18:50:02,17.28,86.97,15.11,,,,,,,
25949,09-03-2024 19:00:02,17.09,87.50,15.02,,,,,,,
25950,09-03-2024 19:10:02,16.96,88.35,15.04,,,,,,,
25951,09-03-2024 19:20:02,16.85,88.53,14.96,,,,,,,
25952,09-03-2024 19:30:02,16.75,87.55,14.69,,,,,,,
25953,09-03-2024 19:40:02,16.49,87.48,14.43,,,,,,,
25954,09-03-2024 19:50:02,16.24,87.53,14.18,,,,,,,
25955,09-03-2024 20:00:02,16.02,87.40,13.95,,,,,,,
25956,09-03-2024 20:10:02,15.75,88.02,13.79,,,,,,,
25957,09-03-2024 20:20:02,15.59,88.48,13.71,,,,,,,
25958,09-03-2024 20:30:02,15.44,88.80,13.62,,,,,,,
25959,09-03-2024 20:40:02,15.44,88.11,13.50,,,,,,,
25960,09-03-2024 20:50:02,15.41,88.63,13.56,,,,,,,
25961,09-03-2024 21:00:02,15.24,89.44,13.53,,,,,,,
25962,09-03-2024 21:10:02,15.13,89.20,13.38,,,,,,,
25963,09-03-2024 21:20:02,15.04,89.49,13.35,,,,,,,
25964,09-03-2024 21:30:02,14.99,89.85,13.36,,,,,,,
25965,09-03-2024 21:40:02,14.88,90.27,13.32,,,,,,,
25966,09-03-2024 21:50:02,14.83,90.20,13.26,,,,,,,
25967,09-03-2024 22:00:02,14.74,90.88,13.29,,,,,,,
25968,09-03-2024 22:10:02,14.73,91.23,13.34,,,,,,,
25969,09-03-2024 22:20:02,14.74,91.36,13.37,,,,,,,
25970,09-03-2024 22:30:02,14.72,91.64,13.39,,,,,,,
25971,09-03-2024 22:40:02,14.73,91.62,13.40,,,,,,,
25972,09-03-2024 22:50:02,14.74,90.99,13.30,,,,,,,
25973,09-03-2024 23:00:02,14.68,91.08,13.26,,,,,,,
25974,09-03-2024 23:10:02,14.60,91.45,13.24,,,,,,,
25975,09-03-2024 23:20:02,14.56,92.23,13.33,,,,,,,
25976,09-03-2024 23:30:02,14.57,91.89,13.29,,,,,,,
25977,09-03-2024 23:40:02,14.59,92.15,13.35,,,,,,,
25978,09-03-2024 23:50:02,14.53,92.44,13.34,,,,,,,
25979,09-04-2024 00:00:02,14.47,92.50,13.28,,,,,,,
25980,09-04-2024 00:10:02,14.41,92.71,13.26,,,,,,,
25981,09-04-2024 00:20:02,14.36,93.19,13.29,,,,,,,
25982,09-04-2024 00:30:02,14.41,92.76,13.27,,,,,,,
25983,09-04-2024 00:40:02,14.34,93.21,13.27,,,,,,,
25984,09-04-2024 00:50:02,14.33,93.26,13.27,,,,,,,
25985,09-04-2024 01:00:02,14.25,92.93,13.14,,,,,,,
25986,09-04-2024 01:10:02,14.24,92.87,13.12,,,,,,,
25987,09-04-2024 01:20:02,14.11,93.47,13.09,,,,,,,
25988,09-04-2024 01:30:02,14.14,93.59,13.14,,,,,,,
25989,09-04-2024 01:40:02,14.09,93.70,13.11,,,,,,,
25990,09-04-2024 01:50:02,14.12,93.85,13.16,,,,,,,
25991,09-04-2024 02:00:02,14.14,93.80,13.18,,,,,,,
25992,09-04-2024 02:10:02,14.09,93.73,13.11,,,,,,,
25993,09-04-2024 02:20:02,14.11,94.02,13.18,,,,,,,
25994,09-04-2024 02:30:02,14.10,93.87,13.15,,,,,,,
25995,09-04-2024 02:40:02,14.04,93.65,13.04,,,,,,,
25996,09-04-2024 02:50:02,14.10,93.98,13.16,,,,,,,
25997,09-04-2024 03:00:02,14.18,93.61,13.18,,,,,,,
25998,09-04-2024 03:10:02,14.11,93.45,13.09,,,,,,,
25999,09-04-2024 03:20:02,14.05,93.51,13.03,,,,,,,
26000,09-04-2024 03:30:02,14.09,93.52,13.08,,,,,,,
26001,09-04-2024 03:40:02,13.96,93.37,12.92,,,,,,,
26002,09-04-2024 03:50:02,13.91,93.45,12.88,,,,,,,
26003,09-04-2024 04:00:02,13.84,93.63,12.85,,,,,,,
26004,09-04-2024 04:10:02,13.75,93.74,12.77,,,,,,,
26005,09-04-2024 04:20:02,13.80,94.25,12.91,,,,,,,
26006,09-04-2024 04:30:02,13.99,94.93,13.21,,,,,,,
26007,09-04-2024 04:40:02,14.10,95.20,13.36,,,,,,,
26008,09-04-2024 04:50:02,14.22,95.46,13.52,,,,,,,
26009,09-04-2024 05:00:02,14.33,95.04,13.56,,,,,,,
26010,09-04-2024 05:10:02,14.29,94.45,13.43,,,,,,,
26011,09-04-2024 05:20:02,14.27,94.19,13.37,,,,,,,
26012,09-04-2024 05:30:02,14.26,94.72,13.44,,,,,,,
26013,09-04-2024 05:40:02,14.35,95.19,13.60,,,,,,,
26014,09-04-2024 05:50:02,14.38,95.38,13.67,,,,,,,
26015,09-04-2024 06:00:02,14.45,95.26,13.72,,,,,,,
26016,09-04-2024 06:10:02,14.52,95.30,13.79,,,,,,,
26017,09-04-2024 06:20:02,14.55,95.24,13.82,,,,,,,
26018,09-04-2024 06:30:02,14.53,95.37,13.82,,,,,,,
26019,09-04-2024 06:40:02,14.50,95.49,13.80,,,,,,,
26020,09-04-2024 06:50:02,14.59,95.62,13.92,,,,,,,
26021,09-04-2024 07:00:02,14.78,95.85,14.14,,,,,,,
26022,09-04-2024 07:10:02,14.85,95.27,14.12,,,,,,,
26023,09-04-2024 07:20:02,14.93,94.88,14.13,,,,,,,
26024,09-04-2024 07:30:02,14.94,94.55,14.09,,,,,,,
26025,09-04-2024 07:40:02,15.02,94.68,14.19,,,,,,,
26026,09-04-2024 07:50:02,15.15,94.46,14.29,,,,,,,
26027,09-04-2024 08:00:02,15.36,94.86,14.55,,,,,,,
26028,09-04-2024 08:10:02,15.82,95.04,15.04,,,,,,,
26029,09-04-2024 08:20:02,16.41,93.86,15.44,,,,,,,
26030,09-04-2024 08:30:02,16.93,91.69,15.59,,,,,,,
26031,09-04-2024 08:40:02,17.40,89.47,15.67,,,,,,,
26032,09-04-2024 08:50:02,18.24,87.76,16.20,,,,,,,
26033,09-04-2024 09:00:02,19.12,85.22,16.60,,,,,,,
26034,09-04-2024 09:10:02,20.05,81.08,16.73,,,,,,,
26035,09-04-2024 09:20:02,20.79,79.11,17.06,,,,,,,
26036,09-04-2024 09:30:02,21.60,77.48,17.51,,,,,,,
26037,09-04-2024 09:40:02,21.72,74.93,17.10,,,,,,,
26038,09-04-2024 09:50:02,21.66,75.24,17.11,,,,,,,
26039,09-04-2024 10:00:02,22.08,74.15,17.28,,,,,,,
26040,09-04-2024 10:10:02,22.20,75.13,17.61,,,,,,,
26041,09-04-2024 10:20:02,23.17,72.02,17.87,,,,,,,
26042,09-04-2024 10:30:02,23.65,70.80,18.05,,,,,,,
26043,09-04-2024 10:40:02,23.64,71.14,18.12,,,,,,,
26044,09-04-2024 10:50:02,23.38,72.91,18.27,,,,,,,
26045,09-04-2024 11:00:02,23.97,70.77,18.36,,,,,,,
26046,09-04-2024 11:10:02,24.63,69.32,18.66,,,,,,,
26047,09-04-2024 11:20:02,25.02,66.67,18.41,,,,,,,
26048,09-04-2024 11:30:02,24.64,67.86,18.33,,,,,,,
26049,09-04-2024 11:40:02,24.65,68.26,18.44,,,,,,,
26050,09-04-2024 11:50:02,24.15,70.61,18.50,,,,,,,
26051,09-04-2024 12:00:02,24.27,67.95,18.00,,,,,,,
26052,09-04-2024 12:10:02,24.14,70.10,18.37,,,,,,,
26053,09-04-2024 12:20:02,24.61,68.59,18.47,,,,,,,
26054,09-04-2024 12:30:02,25.25,67.15,18.75,,,,,,,
26055,09-04-2024 12:40:02,25.59,66.91,19.01,,,,,,,
26056,09-04-2024 12:50:02,25.21,66.00,18.43,,,,,,,
26057,09-04-2024 13:00:02,24.73,66.53,18.10,,,,,,,
26058,09-04-2024 13:10:02,24.77,66.10,18.04,,,,,,,
26059,09-04-2024 13:20:02,23.76,68.59,17.66,,,,,,,
26060,09-04-2024 13:30:02,23.02,70.41,17.37,,,,,,,
26061,09-04-2024 13:40:02,21.62,73.90,16.78,,,,,,,
26062,09-04-2024 13:50:02,20.69,76.97,16.53,,,,,,,
26063,09-04-2024 14:00:02,20.34,77.03,16.21,,,,,,,
26064,09-04-2024 14:10:02,20.33,78.11,16.41,,,,,,,
26065,09-04-2024 14:20:02,20.47,77.39,16.40,,,,,,,
26066,09-04-2024 14:30:02,20.85,77.11,16.71,,,,,,,
26067,09-04-2024 14:40:02,20.81,75.06,16.25,,,,,,,
26068,09-04-2024 14:50:02,20.64,77.17,16.52,,,,,,,
26069,09-04-2024 15:00:02,20.60,77.95,16.64,,,,,,,
26070,09-04-2024 15:10:02,20.70,77.53,16.65,,,,,,,
26071,09-04-2024 15:20:02,20.81,77.77,16.81,,,,,,,
26072,09-04-2024 15:30:02,20.69,77.94,16.72,,,,,,,
26073,09-04-2024 15:40:02,20.58,77.82,16.59,,,,,,,
26074,09-04-2024 15:50:02,20.63,77.38,16.56,,,,,,,
26075,09-04-2024 16:00:02,20.87,76.40,16.58,,,,,,,
26076,09-04-2024 16:10:02,20.89,75.63,16.45,,,,,,,
26077,09-04-2024 16:20:02,20.99,76.34,16.69,,,,,,,
26078,09-04-2024 16:30:02,20.90,73.73,16.06,,,,,,,
26079,09-04-2024 16:40:02,20.80,74.54,16.14,,,,,,,
26080,09-04-2024 16:50:02,20.51,75.91,16.14,,,,,,,
26081,09-04-2024 17:00:02,20.40,75.40,15.92,,,,,,,
26082,09-04-2024 17:10:02,20.20,76.63,15.99,,,,,,,
26083,09-04-2024 17:20:02,20.01,76.83,15.84,,,,,,,
26084,09-04-2024 17:30:02,19.94,77.84,15.97,,,,,,,
26085,09-04-2024 17:40:02,19.79,78.10,15.88,,,,,,,
26086,09-04-2024 17:50:02,19.75,78.24,15.88,,,,,,,
26087,09-04-2024 18:00:02,19.69,78.52,15.87,,,,,,,
26088,09-04-2024 18:10:02,19.66,78.61,15.86,,,,,,,
26089,09-04-2024 18:20:02,19.65,78.76,15.88,,,,,,,
26090,09-04-2024 18:30:02,19.55,79.13,15.86,,,,,,,
26091,09-04-2024 18:40:02,19.39,78.58,15.59,,,,,,,
26092,09-04-2024 18:50:02,19.30,78.51,15.49,,,,,,,
26093,09-04-2024 19:00:02,19.22,79.29,15.56,,,,,,,
26094,09-04-2024 19:10:02,19.05,80.72,15.68,,,,,,,
26095,09-04-2024 19:20:02,18.83,82.59,15.82,,,,,,,
26096,09-04-2024 19:30:02,18.54,84.28,15.86,,,,,,,
26097,09-04-2024 19:40:02,18.34,84.96,15.78,,,,,,,
26098,09-04-2024 19:50:02,18.11,85.77,15.71,,,,,,,
26099,09-04-2024 20:00:02,17.84,85.98,15.49,,,,,,,
26100,09-04-2024 20:10:02,17.61,86.08,15.27,,,,,,,
26101,09-04-2024 20:20:02,17.38,85.92,15.02,,,,,,,
26102,09-04-2024 20:30:02,17.18,86.44,14.92,,,,,,,
26103,09-04-2024 20:40:02,17.03,87.16,14.90,,,,,,,
26104,09-04-2024 20:50:02,16.92,87.68,14.88,,,,,,,
26105,09-04-2024 21:00:02,16.88,88.02,14.90,,,,,,,
26106,09-04-2024 21:10:02,16.81,89.02,15.01,,,,,,,
26107,09-04-2024 21:20:02,16.79,89.54,15.08,,,,,,,
26108,09-04-2024 21:30:02,16.82,89.02,15.02,,,,,,,
26109,09-04-2024 21:40:02,16.76,89.64,15.07,,,,,,,
26110,09-04-2024 21:50:02,16.72,89.47,15.00,,,,,,,
26111,09-04-2024 22:00:02,16.60,89.51,14.89,,,,,,,
26112,09-04-2024 22:10:02,16.50,89.93,14.86,,,,,,,
26113,09-04-2024 22:20:02,16.54,90.48,14.99,,,,,,,
26114,09-04-2024 22:30:02,16.57,90.63,15.05,,,,,,,
26115,09-04-2024 22:40:02,16.55,90.62,15.03,,,,,,,
26116,09-04-2024 22:50:02,16.63,90.17,15.03,,,,,,,
26117,09-04-2024 23:00:02,16.56,90.23,14.97,,,,,,,
26118,09-04-2024 23:10:02,16.57,90.21,14.98,,,,,,,
26119,09-04-2024 23:20:02,16.49,90.59,14.97,,,,,,,
26120,09-04-2024 23:30:02,16.37,90.79,14.88,,,,,,,
26121,09-04-2024 23:40:02,16.31,90.73,14.81,,,,,,,
26122,09-04-2024 23:50:02,16.21,91.28,14.81,,,,,,,
26123,09-05-2024 00:00:02,16.24,91.16,14.81,,,,,,,
26124,09-05-2024 00:10:02,16.18,91.44,14.80,,,,,,,
26125,09-05-2024 00:20:02,16.10,91.65,14.76,,,,,,,
26126,09-05-2024 00:30:02,16.06,91.77,14.74,,,,,,,
26127,09-05-2024 00:40:02,16.03,92.12,14.77,,,,,,,
26128,09-05-2024 00:50:02,16.06,91.89,14.76,,,,,,,
26129,09-05-2024 01:00:02,16.07,91.89,14.77,,,,,,,
26130,09-05-2024 01:10:02,16.05,91.06,14.61,,,,,,,
26131,09-05-2024 01:20:02,15.99,91.14,14.56,,,,,,,
26132,09-05-2024 01:30:02,15.97,90.92,14.50,,,,,,,
26133,09-05-2024 01:40:02,15.91,90.73,14.42,,,,,,,
26134,09-05-2024 01:50:02,15.90,91.08,14.47,,,,,,,
26135,09-05-2024 02:00:02,15.82,90.70,14.32,,,,,,,
26136,09-05-2024 02:10:02,15.78,90.84,14.31,,,,,,,
26137,09-05-2024 02:20:02,15.75,90.67,14.25,,,,,,,
26138,09-05-2024 02:30:02,15.73,91.22,14.32,,,,,,,
26139,09-05-2024 02:40:02,15.67,91.34,14.28,,,,,,,
26140,09-05-2024 02:50:02,15.66,91.75,14.34,,,,,,,
26141,09-05-2024 03:00:02,15.66,91.62,14.32,,,,,,,
26142,09-05-2024 03:10:02,15.61,91.92,14.32,,,,,,,
26143,09-05-2024 03:20:02,15.55,91.98,14.27,,,,,,,
26144,09-05-2024 03:30:02,15.49,92.41,14.29,,,,,,,
26145,09-05-2024 03:40:02,15.51,91.93,14.22,,,,,,,
26146,09-05-2024 03:50:02,15.43,92.46,14.23,,,,,,,
26147,09-05-2024 04:00:02,15.33,92.32,14.11,,,,,,,
26148,09-05-2024 04:10:02,15.29,92.85,14.16,,,,,,,
26149,09-05-2024 04:20:02,15.18,92.79,14.04,,,,,,,
26150,09-05-2024 04:30:02,15.11,93.21,14.04,,,,,,,
26151,09-05-2024 04:40:02,15.07,93.60,14.06,,,,,,,
26152,09-05-2024 04:50:02,15.16,94.15,14.25,,,,,,,
26153,09-05-2024 05:00:02,15.13,93.83,14.16,,,,,,,
26154,09-05-2024 05:10:02,15.12,93.67,14.12,,,,,,,
26155,09-05-2024 05:20:02,15.04,93.69,14.05,,,,,,,
26156,09-05-2024 05:30:02,14.99,93.74,14.01,,,,,,,
26157,09-05-2024 05:40:02,14.94,93.94,13.99,,,,,,,
26158,09-05-2024 05:50:02,14.91,93.88,13.95,,,,,,,
26159,09-05-2024 06:00:02,14.92,93.95,13.97,,,,,,,
26160,09-05-2024 06:10:02,14.86,93.82,13.89,,,,,,,
26161,09-05-2024 06:20:02,14.79,93.76,13.81,,,,,,,
26162,09-05-2024 06:30:02,14.77,93.81,13.80,,,,,,,
26163,09-05-2024 06:40:02,14.74,93.75,13.76,,,,,,,
26164,09-05-2024 06:50:02,14.72,94.09,13.80,,,,,,,
26165,09-05-2024 07:00:02,14.77,93.79,13.79,,,,,,,
26166,09-05-2024 07:10:02,14.80,93.58,13.79,,,,,,,
26167,09-05-2024 07:20:02,14.88,93.90,13.93,,,,,,,
26168,09-05-2024 07:30:02,15.14,93.92,14.19,,,,,,,
26169,09-05-2024 07:40:02,15.41,93.14,14.32,,,,,,,
26170,09-05-2024 07:50:02,15.69,92.37,14.47,,,,,,,
26171,09-05-2024 08:00:02,15.97,91.79,14.65,,,,,,,
26172,09-05-2024 08:10:02,16.24,91.29,14.83,,,,,,,
26173,09-05-2024 08:20:02,16.66,91.01,15.21,,,,,,,
26174,09-05-2024 08:30:02,17.35,89.61,15.65,,,,,,,
26175,09-05-2024 08:40:02,18.30,87.32,16.18,,,,,,,
26176,09-05-2024 08:50:02,19.77,82.42,16.72,,,,,,,
26177,09-05-2024 09:00:02,21.72,75.77,17.27,,,,,,,
26178,09-05-2024 09:10:02,23.57,70.40,17.89,,,,,,,
26179,09-05-2024 09:20:02,25.13,66.76,18.53,,,,,,,
26180,09-05-2024 09:30:02,26.09,60.29,17.82,,,,,,,
26181,09-05-2024 09:40:02,26.04,60.10,17.72,,,,,,,
26182,09-05-2024 09:50:02,26.21,65.41,19.23,,,,,,,
26183,09-05-2024 10:00:02,27.56,61.67,19.56,,,,,,,
26184,09-05-2024 10:10:02,27.72,58.13,18.76,,,,,,,
26185,09-05-2024 10:20:02,26.83,61.81,18.91,,,,,,,
26186,09-05-2024 10:30:02,26.17,66.32,19.41,,,,,,,
26187,09-05-2024 10:40:02,26.72,66.31,19.94,,,,,,,
26188,09-05-2024 10:50:02,26.86,66.49,20.12,,,,,,,
26189,09-05-2024 11:00:02,27.17,63.95,19.78,,,,,,,
26190,09-05-2024 11:10:02,27.60,62.45,19.81,,,,,,,
26191,09-05-2024 11:20:02,28.27,58.60,19.41,,,,,,,
26192,09-05-2024 11:30:02,27.96,59.09,19.25,,,,,,,
26193,09-05-2024 11:40:02,27.54,57.50,18.42,,,,,,,
26194,09-05-2024 11:50:02,28.59,58.04,19.55,,,,,,,
26195,09-05-2024 12:00:02,28.85,56.97,19.49,,,,,,,
26196,09-05-2024 12:10:02,29.45,56.93,20.04,,,,,,,
26197,09-05-2024 12:20:02,28.77,57.64,19.61,,,,,,,
26198,09-05-2024 12:30:02,28.60,57.52,19.42,,,,,,,
26199,09-05-2024 12:40:02,28.12,59.26,19.44,,,,,,,
26200,09-05-2024 12:50:02,27.91,58.82,19.13,,,,,,,
26201,09-05-2024 13:00:02,27.72,59.50,19.14,,,,,,,
26202,09-05-2024 13:10:02,28.05,56.66,18.66,,,,,,,
26203,09-05-2024 13:20:02,27.64,57.38,18.48,,,,,,,
26204,09-05-2024 13:30:02,26.34,61.12,18.27,,,,,,,
26205,09-05-2024 13:40:02,25.16,64.33,17.97,,,,,,,
26206,09-05-2024 13:50:02,24.30,65.75,17.50,,,,,,,
26207,09-05-2024 14:00:02,23.85,67.34,17.45,,,,,,,
26208,09-05-2024 14:10:02,23.62,67.22,17.21,,,,,,,
26209,09-05-2024 14:20:02,23.65,66.49,17.06,,,,,,,
26210,09-05-2024 14:30:02,23.90,66.22,17.24,,,,,,,
26211,09-05-2024 14:40:02,23.79,65.75,17.01,,,,,,,
26212,09-05-2024 14:50:02,23.54,67.78,17.26,,,,,,,
26213,09-05-2024 15:00:02,23.45,67.67,17.15,,,,,,,
26214,09-05-2024 15:10:02,23.34,68.79,17.30,,,,,,,
26215,09-05-2024 15:20:02,23.25,69.32,17.34,,,,,,,
26216,09-05-2024 15:30:02,23.18,69.22,17.25,,,,,,,
26217,09-05-2024 15:40:02,23.21,68.79,17.18,,,,,,,
26218,09-05-2024 15:50:02,23.39,67.00,16.94,,,,,,,
26219,09-05-2024 16:00:02,23.65,65.75,16.88,,,,,,,
26220,09-05-2024 16:10:02,23.96,66.55,17.37,,,,,,,
26221,09-05-2024 16:20:02,24.16,65.19,17.23,,,,,,,
26222,09-05-2024 16:30:02,24.10,65.05,17.14,,,,,,,
26223,09-05-2024 16:40:02,23.84,64.24,16.70,,,,,,,
26224,09-05-2024 16:50:02,23.58,63.84,16.36,,,,,,,
26225,09-05-2024 17:00:02,23.39,66.03,16.70,,,,,,,
26226,09-05-2024 17:10:02,23.35,62.48,15.80,,,,,,,
26227,09-05-2024 17:20:02,23.41,63.09,16.01,,,,,,,
26228,09-05-2024 17:30:02,23.44,65.28,16.57,,,,,,,
26229,09-05-2024 17:40:02,23.28,66.50,16.71,,,,,,,
26230,09-05-2024 17:50:02,23.13,65.33,16.29,,,,,,,
26231,09-05-2024 18:00:02,22.87,67.53,16.57,,,,,,,
26232,09-05-2024 18:10:02,22.79,71.94,17.49,,,,,,,
26233,09-05-2024 18:20:02,22.38,76.62,18.09,,,,,,,
26234,09-05-2024 18:30:02,21.94,74.84,17.30,,,,,,,
26235,09-05-2024 18:40:02,21.50,74.45,16.79,,,,,,,
26236,09-05-2024 18:50:02,21.15,78.07,17.20,,,,,,,
26237,09-05-2024 19:00:02,20.95,79.09,17.21,,,,,,,
26238,09-05-2024 19:10:02,20.75,81.11,17.42,,,,,,,
26239,09-05-2024 19:20:02,20.46,82.02,17.31,,,,,,,
26240,09-05-2024 19:30:02,20.09,80.44,16.64,,,,,,,
26241,09-05-2024 19:40:02,19.72,78.80,15.96,,,,,,,
26242,09-05-2024 19:50:02,19.40,78.51,15.59,,,,,,,
26243,09-05-2024 20:00:02,19.14,79.11,15.46,,,,,,,
26244,09-05-2024 20:10:02,18.79,80.21,15.33,,,,,,,
26245,09-05-2024 20:20:02,18.71,80.57,15.32,,,,,,,
26246,09-05-2024 20:30:02,18.44,80.97,15.14,,,,,,,
26247,09-05-2024 20:40:02,18.26,81.04,14.97,,,,,,,
26248,09-05-2024 20:50:02,18.17,82.29,15.12,,,,,,,
26249,09-05-2024 21:00:02,18.13,82.50,15.13,,,,,,,
26250,09-05-2024 21:10:02,18.04,82.54,15.04,,,,,,,
26251,09-05-2024 21:20:02,17.97,82.54,14.98,,,,,,,
26252,09-05-2024 21:30:02,17.91,82.43,14.89,,,,,,,
26253,09-05-2024 21:40:02,17.85,82.43,14.84,,,,,,,
26254,09-05-2024 21:50:02,17.82,82.71,14.86,,,,,,,
26255,09-05-2024 22:00:02,17.76,82.93,14.84,,,,,,,
26256,09-05-2024 22:10:02,17.70,82.51,14.71,,,,,,,
26257,09-05-2024 22:20:02,17.53,82.99,14.63,,,,,,,
26258,09-05-2024 22:30:02,17.46,83.42,14.64,,,,,,,
26259,09-05-2024 22:40:02,17.35,83.43,14.53,,,,,,,
26260,09-05-2024 22:50:02,17.29,84.12,14.60,,,,,,,
26261,09-05-2024 23:00:02,17.10,84.16,14.43,,,,,,,
26262,09-05-2024 23:10:02,17.06,83.66,14.29,,,,,,,
26263,09-05-2024 23:20:02,17.00,83.87,14.27,,,,,,,
26264,09-05-2024 23:30:02,17.04,83.30,14.21,,,,,,,
26265,09-05-2024 23:40:02,16.99,83.12,14.12,,,,,,,
26266,09-05-2024 23:50:02,16.99,82.44,13.99,,,,,,,
26267,09-06-2024 00:00:02,17.08,81.72,13.95,,,,,,,
26268,09-06-2024 00:10:02,17.06,82.38,14.05,,,,,,,
26269,09-06-2024 00:20:02,17.49,81.68,14.34,,,,,,,
26270,09-06-2024 00:30:02,17.22,80.97,13.94,,,,,,,
26271,09-06-2024 00:40:02,17.05,81.23,13.83,,,,,,,
26272,09-06-2024 00:50:02,17.02,81.56,13.86,,,,,,,
26273,09-06-2024 01:00:02,17.10,82.23,14.07,,,,,,,
26274,09-06-2024 01:10:02,17.15,81.95,14.06,,,,,,,
26275,09-06-2024 01:20:02,17.36,81.48,14.18,,,,,,,
26276,09-06-2024 01:30:02,17.48,80.51,14.11,,,,,,,
26277,09-06-2024 01:40:02,17.58,80.45,14.19,,,,,,,
26278,09-06-2024 01:50:02,17.65,80.41,14.26,,,,,,,
26279,09-06-2024 02:00:02,17.64,79.85,14.14,,,,,,,
26280,09-06-2024 02:10:02,17.84,78.27,14.03,,,,,,,
26281,09-06-2024 02:20:02,17.93,78.13,14.08,,,,,,,
26282,09-06-2024 02:30:02,17.66,77.60,13.72,,,,,,,
26283,09-06-2024 02:40:02,17.53,79.44,13.95,,,,,,,
26284,09-06-2024 02:50:02,17.43,80.47,14.05,,,,,,,
26285,09-06-2024 03:00:02,17.07,80.89,13.78,,,,,,,
